X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-107.502010648,39.499706211,5808,,DEFAULT,,,,1598230587660,,,,,,,,,,,,,,H79U,,2014/07/13 18:13:00,,,,,,,,,RMCC,,,,,,DRY HOLLOW,,WF,FI,,,,,{D273A3B0-0F70-47C2-8D53-6D2D10B17ACE},,0,1,0,0,0,0,,1,000171,1610569098123,,,,Garfield,,08045,,,,,,,,,,,,,,COGFX,US-CO,,,,,,2014-COGFX-000171,,wildcad,wildcad,2014/07/13 17:50:08,2014/07/15 14:35:22,,,,{00EB2772-E800-44CA-BF44-5C380FACB04F},2021/01/13 20:18:18,2020/08/24 00:56:27
-78.681208,38.507092,115709,,DEFAULT,,,,1555767913520,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/23 12:37:09,,,,,,,,,SACC,,,,,,Cub Run RX,,RX,FI,38.507092,-78.681208,,,{4869C90D-A42F-4FD5-8897-A6DC67E29C14},,0,0,0,0,0,0,,1,190076,1610560120090,,,,Page,VAVIC,51139,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190076,No Decision,wildcad,wildcad,2019/04/20 13:45:13,2019/04/20 13:45:13,,,,{7B1584F4-D034-467A-A32C-3F574208C363},2021/01/13 17:48:40,2019/04/20 13:45:13
-79.24193,38.46541,115710,,DEFAULT,,,,1555768471327,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/20 13:37:33,,,,,,,,,SACC,,,,,, New Road Run RX,,RX,FI,38.46541,-79.24193,,,{A23D35B0-6FC2-4B27-A1E8-83DC97737A1F},,0,0,0,0,0,0,,1,190100,1610559274587,,,,Augusta,VAVIC,51015,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190100,No Decision,wildcad,wildcad,2019/04/20 13:54:31,2019/04/20 13:54:31,,,,{3BBB1F6B-6D82-47A0-842E-31B62DDEF339},2021/01/13 17:34:34,2019/04/20 13:54:31
-79.76254,38.03065,115712,,DEFAULT,,,,1555771528903,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/02/26 13:47:00,,,,,,,,,SACC,,,,,,Middle Mountain RX,,RX,FI,38.03065,-79.76254,,,{C4C3D7F8-A113-4D80-9F18-652334117735},,0,0,0,0,0,0,,1,190044,1610559883290,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190044,No Decision,wildcad,wildcad,2019/04/20 14:45:28,2019/04/20 14:45:28,,,,{1258D497-19B5-4371-B637-2A69A58117FE},2021/01/13 17:44:43,2019/04/20 14:45:28
-80.332389,37.340556,115714,,DEFAULT,,,,1555774491800,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/20 15:17:13,,,,,,,,,SACC,,,,,,Upper Craig Creek RX,,RX,FI,37.340556,-80.332389,,,{51B85734-E5D5-4B4F-AF46-9A49B9D5B2DE},,0,0,0,0,0,0,,1,190072,1610560098190,,,,Montgomery,VAVIC,51121,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190072,No Decision,wildcad,wildcad,2019/04/20 15:34:51,2019/04/23 12:56:00,,,,{0B4074C7-E53A-4576-ACD2-6EDAF3A876D6},2021/01/13 17:48:18,2019/04/20 15:34:51
-80.07278,37.66018,115898,,DEFAULT,,,,1555955301517,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/18 15:40:24,,,,,,,,,SACC,,,,,,Childrens Forest Admin Burn,,RX,FI,37.66018,-80.07278,,,{051D17F8-9CA0-45AF-AD34-8989FE0D33AF},,0,0,0,0,0,0,,1,190098,1610559265843,,,,Alleghany,VAVIC,51005,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190098,No Decision,wildcad,wildcad,2019/04/22 17:48:21,2019/04/22 17:54:30,,,,{C78A7864-8BF1-499B-9FD7-725A52D4C64F},2021/01/13 17:34:25,2019/04/22 17:48:21
-82.44709,36.89963,116046,,DEFAULT,,,,1556034238640,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/11 12:44:07,,,,,,,,,SACC,,,,,,Flatwoods RX,,RX,FI,36.89645,-82.4375,,,{C2EA9798-F629-4C15-AEAF-D8B6CB672464},,0,0,0,0,0,0,,1,190053,1610560009060,,,,Wise,VAVIC,51195,FS,VAVAF,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190053,No Decision,wildcad,wildcad,2019/04/23 15:43:58,2019/04/24 11:48:36,,,,{F4FCF887-A625-40C9-B38D-C551E6A8F106},2021/01/13 17:46:49,2019/04/23 15:43:58
-81.32378,36.83574,116683,,DEFAULT,,,,1556730753820,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/22 13:27:30,,,,,,,,,SACC,,,,,,Glade Mountain RX,,RX,FI,36.83574,-81.32378,,,{D3297DD2-FC0D-4B4A-A109-5478709D90C0},,0,0,0,0,0,0,,1,190075,1610560110567,,,,Smyth,VAVIC,51173,FS,VAVAF,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190075,No Decision,wildcad,wildcad,2019/05/01 17:12:33,2019/12/19 18:06:01,0,,,{F6B1B0C4-A60E-454A-851B-8FA71BDF71CE},2021/01/13 17:48:30,2019/05/01 17:12:33
-79.1581,37.93304,116788,,DEFAULT,,,,1556798581103,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/04 13:06:53,,,,,,,,,SACC,,,,,,Mount Joy RX - DCR,,RX,FI,37.93304,-79.1581,,,{252FE84F-F4E0-490A-A3D3-44BAE1779BC3},,0,0,0,0,0,0,,1,190089,1610559469827,,,,Augusta,VAVIC,51015,DOF,VAVAS,,,,,,,,,,SA28B,,VAVIC,US-VA,,,,,,2019-VAVIC-190089,No Decision,wildcad,wildcad,2019/05/02 12:03:01,2019/05/02 12:03:01,0,,,{CB5CA89B-BED6-471D-A355-3CC6BA9C7C65},2021/01/13 17:37:49,2019/05/02 12:03:01
-82.6656,37.07151,116905,,DEFAULT,,,,1556895239197,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/27 13:45:50,,,,,,,,,SACC,,,,,,North Fork RX,,RX,FI,37.07151,-82.6656,,,{140B87FB-C3A4-488D-91D4-3F387064F4E0},,0,0,0,0,0,0,,1,190103,1610559271037,,,,Wise,VAVIC,51195,DOF,VAVAS,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190103,No Decision,wildcad,wildcad,2019/05/03 14:53:59,2019/05/03 14:53:59,0,,,{782AC5FA-5034-44D6-A268-EF08BE1059C8},2021/01/13 17:34:31,2019/05/03 14:53:59
-81.31,36.766389,116936,,DEFAULT,,,,1556907701387,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/14 12:36:11,,,,,,,,,SACC,,,,,,Snake Den RX,,RX,FI,36.76553,-81.39655,,,{237F86E6-D74F-46B0-949A-B9219FF3DF7D},,0,0,0,0,0,0,,1,190058,1610560051663,,,,Smyth,VAVIC,51173,FS,VAVAF,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190058,No Decision,wildcad,wildcad,2019/05/03 18:21:41,2019/05/03 18:21:41,0,,,{A79FEE9F-77F5-455B-838F-D1C2978A7F6C},2021/01/13 17:47:31,2019/05/03 18:21:41
-79.65225,37.8976,117074,,DEFAULT,,,,1557067096860,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/16 13:40:06,,,,,,,,,SACC,,,,,,Orebank RX,,RX,FI,37.8976,-79.65225,,,{4C62AD4F-ACB6-4A76-B8FF-0E33DCCDAA73},,0,0,0,0,0,0,,1,190062,1610560069630,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190062,No Decision,wildcad,wildcad,2019/05/05 14:38:16,2019/05/05 14:38:16,0,,,{4C5E7B24-E11C-4791-8692-65861AB6BFF2},2021/01/13 17:47:49,2019/05/05 14:38:16
-79.7805,37.956083,117660,,DEFAULT,,,,1557504574833,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/24 14:50:44,,,,,,,,,SACC,,,,,,Brushy Mountain RX,,RX,FI,37.956083,-79.7805,,,{F520E816-6D81-4EDB-B1B3-DDB2B4D9BC6E},,0,0,0,0,0,0,,1,190078,1610559413457,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190078,No Decision,wildcad,wildcad,2019/05/10 16:09:34,2019/05/10 16:09:34,0,,,{DD56A226-E525-4050-9FEA-F0852001761D},2021/01/13 17:36:53,2019/05/10 16:09:34
-78.44197,38.51514,118345,,DEFAULT,,,,1558124871203,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/11 11:31:05,,,,,,,,,SACC,,,,,,Big Meadows,,RX,FI,38.51514,-78.44197,,,{3CD650F8-D724-4B1E-9FFB-301C091FA46B},,0,0,0,0,0,0,,1,190097,1610559489977,,,,Page,VAVIC,51139,NPS,VASHP,,,,,,,,,,SA28B,NPS,VASHP,US-VA,,,,,,2019-VASHP-190097,No Decision,wildcad,wildcad,2019/05/17 20:27:51,2019/05/17 20:27:51,0,,,{8119723C-DB86-46B9-86F5-F3D3D7410193},2021/01/13 17:38:09,2019/05/17 20:27:51
-80.20985,37.39994,118346,,DEFAULT,,,,1558124912007,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/04 17:51:11,,,,,,,,,SACC,,,,,,VDOF RX 4-4-2019,,RX,FI,37.39994,-80.20985,,,{C3AA75DD-9754-4A9A-83A3-CA08315D57B0},,0,0,0,0,0,0,,1,190091,1610559485700,,,,Craig,VAVIC,51045,DOF,VAVAS,,,,,,,,,,SA28B,DOF,VAVAS,US-VA,,,,,,2019-VAVAS-190091,No Decision,wildcad,wildcad,2019/05/17 20:28:32,2019/05/17 20:28:32,0,,,{01B3E788-8414-4409-8370-6474B234736C},2021/01/13 17:38:05,2019/05/17 20:28:32
-79.78108,37.98003,118347,,DEFAULT,,,,1558125125560,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/03 14:10:39,,,,,,,,,SACC,,,,,,Porters Mill RX,,RX,FI,37.98003,-79.78108,,,{AEDA2839-EB1D-4E16-AD22-F4CC50CE258B},,0,0,0,0,0,0,,1,190088,1610559431607,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190088,No Decision,wildcad,wildcad,2019/05/17 20:32:05,2019/05/17 20:32:05,0,,,{42E86E6D-C015-484B-AEF4-5FB6D7D9EB4D},2021/01/13 17:37:11,2019/05/17 20:32:05
-79.98264,37.72324,119233,,DEFAULT,,,,1559306573183,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/10/25 12:51:52,,,,,,,,,SACC,,,,,,Middle Mountain RX,,RX,FI,37.72324,-79.98264,,,{ADD47DDD-C356-4E2D-A074-06B4D035C0EB},,0,0,0,0,0,0,,1,000241,1610554878877,,,,Alleghany,VAVIC,51005,DOF,VAVAS,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000241,No Decision,wildcad,wildcad,2019/05/31 12:42:53,2019/05/31 12:42:53,0,,,{00CEB9FF-BBD0-49DC-A2BD-C2A9BF582804},2021/01/13 16:21:18,2019/05/31 12:42:53
-78.5633,38.68864,119234,,DEFAULT,,,,1559307235983,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/04/25 12:17:57,,,,,,,,,SACC,,,,,,Catback RX,,RX,FI,38.68864,-78.5633,,,{83D7E69C-A800-4CA8-9378-9A2F36DFFDD1},,0,0,0,0,0,0,,1,000117,1610554887620,,,,Page,VAVIC,51139,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000117,No Decision,wildcad,wildcad,2019/05/31 12:53:55,2019/05/31 12:53:55,0,,,{B862662E-819C-4AB3-ACD1-93EFBAA98D71},2021/01/13 16:21:27,2019/05/31 12:53:55
-79.16313,38.62911,119235,,DEFAULT,,,,1559307248520,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/04/23 14:07:52,,,,,,,,,SACC,,,,,,Hall Springs RX,,RX,FI,38.62911,-79.16313,,,{60458959-4781-40BE-A70F-30CBEE691E56},,0,0,0,0,0,0,,1,000116,1610554884240,,,,Pendleton,VAVIC,54071,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-WV,,,,,,2016-VAVAF-000116,No Decision,wildcad,wildcad,2019/05/31 12:54:08,2019/05/31 12:54:08,0,,,{49917758-AA57-42CA-B54A-77BBB1E7CDCD},2021/01/13 16:21:24,2019/05/31 12:54:08
-80.328499,37.101601,119236,,DEFAULT,,,,1559307265810,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/04/14 19:01:38,,,,,,,,,SACC,,,,,,Mud Dam RX,,RX,FI,37.101601,-80.328499,,,{EFDFA683-2353-422D-A476-7779CBCC1C34},,0,0,0,0,0,0,,1,000074,1610555035233,,,,Montgomery,VAVIC,51121,DOF,VAVAS,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000074,No Decision,wildcad,wildcad,2019/05/31 12:54:25,2019/05/31 12:54:25,0,,,{2DB9AFD7-C8C2-498A-AD1F-5C4D85EDEA85},2021/01/13 16:23:55,2019/05/31 12:54:25
-80.564697,37.426899,119238,,DEFAULT,,,,1559308019630,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/04/11 17:50:29,,,,,,,,,SACC,,,,,,Kelly Flats,,RX,FI,37.426899,-80.564697,,,{3EF1657D-FEBF-4396-9ABB-639E48960F97},,0,0,0,0,0,0,,1,000069,1610555028413,,,,Giles,VAVIC,51071,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000069,No Decision,wildcad,wildcad,2019/05/31 13:06:59,2019/05/31 13:06:59,0,,,{84285694-86C7-4465-9C2D-97C6BDC2E012},2021/01/13 16:23:48,2019/05/31 13:06:59
-82.441597,36.8978,119239,,DEFAULT,,,,1559308063207,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/04/09 13:32:23,,,,,,,,,SACC,,,,,,Selcer Branch RX,,RX,FI,36.8978,-82.441597,,,{A3A3FAD8-E116-48CD-A79D-B84F3DFD4093},,0,0,0,0,0,0,,1,000065,1610555020370,,,,Wise,VAVIC,51195,FS,VAVAF,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000065,No Decision,wildcad,wildcad,2019/05/31 13:07:43,2019/05/31 13:07:43,0,,,{D551117E-ED36-4A1B-B5E8-3E7C2EF15667},2021/01/13 16:23:40,2019/05/31 13:07:43
-81.323997,36.8358,119240,,DEFAULT,,,,1559308072107,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/04/08 14:59:04,,,,,,,,,SACC,,,,,,Glade Mountain RX,,RX,FI,36.8358,-81.323997,,,{DD9840B1-955C-4DC7-A8C5-27CD0D34C304},,0,0,0,0,0,0,,1,000063,1610554982720,,,,Smyth,VAVIC,51173,FS,VAVAF,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000063,No Decision,wildcad,wildcad,2019/05/31 13:07:52,2019/05/31 13:07:52,0,,,{C5367382-59DC-4587-ABB5-8039D4A9F39B},2021/01/13 16:23:02,2019/05/31 13:07:52
-79.199997,37.75,119250,,DEFAULT,,,,1559308447987,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/03/09 14:42:40,,,,,,,,,SACC,,,,,,Cole Mountain Rx,,RX,FI,37.75,-79.199997,,,{0CFDE423-14A5-45B5-AC6D-1E096DD2DA7C},,0,0,0,0,0,0,,1,000021,1610554906063,,,,Amherst,VAVIC,51009,FS,VAVAF,,,,,,,,,,SA29,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000021,No Decision,wildcad,wildcad,2019/05/31 13:14:07,2019/05/31 13:14:07,0,,,{E8F8C62F-785A-43A6-AAD9-304006031195},2021/01/13 16:21:46,2019/05/31 13:14:07
-79.806999,38.140999,119251,,DEFAULT,,,,1559308717840,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/03/09 14:28:09,,,,,,,,,SACC,,,,,,Little Neal Rx,,RX,FI,38.140999,-79.806999,,,{0B080AF4-3799-4C86-B6AA-C302312F91E7},,0,0,0,0,0,0,,1,000019,1610554892780,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000019,No Decision,wildcad,wildcad,2019/05/31 13:18:37,2019/05/31 13:18:37,0,,,{AD3CE5A2-F28F-407C-9C77-3ACD7410F403},2021/01/13 16:21:32,2019/05/31 13:18:37
-79.639999,37.936001,119252,,DEFAULT,,,,1559308754873,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/03/09 14:23:20,,,,,,,,,SACC,,,,,,North Short Mountain Rx,,RX,FI,37.936001,-79.639999,,,{27E24605-AD34-4AD2-AE32-CFAA8E0677EF},,0,0,0,0,0,0,,1,000018,1610554975240,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000018,No Decision,wildcad,wildcad,2019/05/31 13:19:14,2019/05/31 13:19:14,0,,,{7BE0A0B0-A834-479F-B5BF-92CD5509B2BB},2021/01/13 16:22:55,2019/05/31 13:19:14
-79.705002,37.958,119253,,DEFAULT,,,,1559309138707,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/03/09 14:19:40,,,,,,,,,SACC,,,,,,Walton Tract Rx,,RX,FI,37.958,-79.705002,,,{872F09D2-9A82-45C3-9F0D-DDA293F57578},,0,0,0,0,0,0,,1,000017,1610554967370,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000017,No Decision,wildcad,wildcad,2019/05/31 13:25:38,2019/05/31 13:25:38,0,,,{9D181866-48DC-4E7B-B3A0-BC9D4D993B8B},2021/01/13 16:22:47,2019/05/31 13:25:38
-80.535202,37.428902,119254,,DEFAULT,,,,1559309177913,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/03/09 14:16:51,,,,,,,,,SACC,,,,,,Rocky Mountain West Rx,,RX,FI,37.428902,-80.535202,,,{ADF3DD88-2E93-4627-94DF-F102A9BD0992},,0,0,0,0,0,0,,1,000016,1610554963300,,,,Giles,VAVIC,51071,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2016-VAVAF-000016,No Decision,wildcad,wildcad,2019/05/31 13:26:17,2019/05/31 13:26:17,0,,,{B25EC536-6FA7-4104-8EC5-726EF044B65E},2021/01/13 16:22:43,2019/05/31 13:26:17
-78.709396,39.016701,119255,,DEFAULT,,,,1559309191237,1,1,VAVIC,,,,,,,,Unknown,,,,,2016/03/09 14:15:40,,,,,,,,,SACC,,,,,,Buck Mountain Rx,,RX,FI,39.016701,-78.709396,,,{51FFC3DB-5F76-448F-90EB-C0ACCC8CCD08},,0,0,0,0,0,0,,1,000015,1610554955380,,,,Hardy,VAVIC,54031,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-WV,,,,,,2016-VAVAF-000015,No Decision,wildcad,wildcad,2019/05/31 13:26:31,2019/05/31 13:26:31,0,,,{85C5D43F-3E84-4C73-8C7F-3D976F4DEF9E},2021/01/13 16:22:35,2019/05/31 13:26:31
-78.72166,39.00351,119497,,DEFAULT,,,,1559572797013,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/16 18:41:41,,,,,,,,,SACC,,,,,,Buck Mountain RX,,RX,FI,39.00351,-78.72166,,,{D2982906-4979-476E-8B4F-D7A01FCA47C7},,0,0,0,0,0,0,,1,190063,1610560077697,,,,Hardy,VAVIC,54031,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-WV,,,,,,2019-VAVAF-190063,No Decision,wildcad,wildcad,2019/06/03 14:39:57,2019/06/03 14:39:57,0,,,{1FEB66B8-9A91-482B-BFA4-4240BF4DCD9A},2021/01/13 17:47:57,2019/06/03 14:39:57
-80.119693,37.579,121937,,DEFAULT,,,,1561466005537,280,1,VAVIC,,,,,,,,Unknown,,,,,2019/02/19 17:33:42,,,,,,,,,SACC,,,,,,Powderhouse RX,,RX,FI,37.579,-80.119693,,,{3E1694D7-9A4E-47D8-8577-DFD6AF350EE6},,0,0,0,0,0,0,,1,190040,1610563391440,,,,Craig,VAVIC,51045,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190040,No Decision,wildcad,wildcad,2019/06/25 12:33:25,2019/06/25 12:33:25,0,,,{38FEE722-BF7B-43C8-AD80-624D76A8B4FC},2021/01/13 18:43:11,2019/06/25 12:33:25
-79.82086,38.14325,124630,,DEFAULT,,,,1563046683097,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/13 12:34:32,,,,,,,,,SACC,,,,,,Little Neal/Neal Run RX,,RX,FI,38.14325,-79.82086,,,{324E2A2E-A41F-4B65-9EEF-EE2A02ED8BDF},,0,0,0,0,0,0,,1,190055,1610560049220,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190055,No Decision,wildcad,wildcad,2019/07/13 19:38:03,2019/07/13 19:38:04,0,,,{9DA577E3-EE4B-4391-983C-354A831E9B9B},2021/01/13 17:47:29,2019/07/13 19:38:03
-111.899,46.44111,130874,,DEFAULT,,,,1565967891813,74,1,MTHDC,,,,,,,,Unknown,,,,,2019/01/29 16:04:56,,,,,,,,,NRCC,,,,,,Willard Piles,,RX,FI,46.44111,-111.899,,,{77129D7E-437E-435A-8A44-C732E730C884},,0,0,0,0,0,0,,1,000008,1609955308600,,,,Jefferson,MTHDC,30043,,MTHNF,,,,,,,,,,NR11,FS,MTHLF,US-MT,,,,,,2019-MTHLF-000008,No Decision,wildcad,wildcad,2019/08/16 15:04:51,2019/12/19 18:52:50,0,,,{ADBE6C8F-1EDE-427A-B35F-9F4DE5466D6F},2021/01/06 17:48:28,2019/08/16 15:04:51
-79.63949,37.93579,132000,,DEFAULT,,,,1566671251367,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/16 11:58:40,,,,,,,,,SACC,,,,,,North Short RX,,RX,FI,37.93579,-79.63949,,,{5C12BE3C-0820-4A18-B502-13B28271F2BD},,0,0,0,0,0,0,,1,190061,1610560057397,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190061,No Decision,wildcad,wildcad,2019/08/24 18:27:31,2019/08/24 18:27:31,0,,,{6934BFDB-AC68-4FB1-A231-A582B82B718C},2021/01/13 17:47:37,2019/08/24 18:27:31
-79.59094,38.15122,133732,,DEFAULT,,,,1567609403270,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/19 11:18:25,,,,,,,,,SACC,,,,,,Rail Hollow RX,,RX,FI,38.15122,-79.59094,,,{63DD839E-2A51-4FB6-95BF-927323B444A2},,0,0,0,0,0,0,,1,190065,1610560086270,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190065,No Decision,wildcad,wildcad,2019/09/04 15:03:23,2019/09/04 15:03:35,0,,,{50E92BBE-7DCE-41E7-B4D1-4CD6CA387830},2021/01/13 17:48:06,2019/09/04 15:03:23
-78.620367,39.0147,137272,,DEFAULT,,,,1569937677100,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/01 13:27:30,,,,,,,,,SACC,,,,,,Waites Run RX,,RX,FI,39.0147,-78.620367,,,{25E61189-7172-4120-AA4D-D7BCA7430DEC},,0,0,0,0,0,0,,1,190163,1610559281440,,,,Hardy,VAVIC,54031,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-WV,,,,,,2019-VAVAF-190163,No Decision,wildcad,wildcad,2019/10/01 13:47:57,2019/11/14 16:53:08,0,,,{864A56C9-5AD3-49BB-920A-CF3012229E99},2021/01/13 17:34:41,2019/10/01 13:47:57
-80.2354,37.53444,138154,,DEFAULT,,,,1570629326123,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/09 13:54:44,,,,,,,,,SACC,,,,,,Potts Mountain RX,,RX,FI,37.53444,-80.2354,,,{2CB770A2-F403-425B-BA49-DE878D9B391D},,0,0,0,0,0,0,,1,190172,1610559289117,,,,Craig,VAVIC,51045,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190172,No Decision,wildcad,wildcad,2019/10/09 13:55:26,2019/10/09 13:55:26,0,,,{9C731DE7-88E1-4DE8-8859-3FCAC9030A74},2021/01/13 17:34:49,2019/10/09 13:55:26
-79.01297,38.60857,138191,,DEFAULT,,,,1570643756310,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/09 17:55:15,,,,,,,,,SACC,,,,,,Gauley Ridge RX,,RX,FI,38.60857,-79.01297,,,{5A3E15DA-0CEF-4A28-874B-D07705218059},,0,0,0,0,0,0,,1,190173,1610559299023,,,,Rockingham,VAVIC,51165,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190173,No Decision,wildcad,wildcad,2019/10/09 17:55:56,2019/10/09 17:55:56,0,,,{294BAB5B-21C3-42CB-92EC-C7C8B680F53D},2021/01/13 17:34:59,2019/10/09 17:55:56
